,text,favourite_count,retweet_count,created_at
1262,MythicRuss is streaming Elden Ring on DLive! https://t.co/Ope5BFz0N4 #Elden Ring,0,0,2022-03-01 19:36:08
1263,#Elden Ring #Confessor https://t.co/HYDe0OK64F,0,1,2022-03-01 19:34:35
1264,George R.R. Martin Happy To Give “Almost All the Credit” to FromSoftware Bossfor Elden Ring Success… https://t.co/b6Cf8l0QPm,1,0,2022-03-01 19:27:26
1265,"Ash of War: Mighty Shot Location

https://t.co/MDwZXaCZkY

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/ZnRCyvhMHL",0,0,2022-03-01 19:08:46
1266,"Ash of War: Bloody Slash Location

https://t.co/k1ioKRFcQP

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/9qGvGNjwXR",1,1,2022-03-01 19:00:19
1267,"RT @Axiom_G: Ash of War: Lifesteal Fist Location

https://t.co/2wViVdfvqM

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation…",0,0,2022-03-01 18:55:14
1268,"Ash of War: Lifesteal Fist Location

https://t.co/2wViVdfvqM

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/ovqqig0ukc",0,1,2022-03-01 18:47:54
1269,#PS4share #Elden Ring. What a view.Finally playing this Masterpiece https://t.co/RNNP2l2S3h,2,0,2022-03-01 18:27:29
1270,"RT @NaumMw: Guts BERSERK Dual COLOSSAL SWORDS Build Explained ! 
https://t.co/01IWOuWA0b #EldenRing #ELDENRING_SONYSTORE #elden #gaming #Yo…",0,0,2022-03-01 17:47:55
1271,"Guts BERSERK Dual COLOSSAL SWORDS Build Explained ! 
https://t.co/01IWOuWA0b #EldenRing #ELDENRING_SONYSTORE #elden… https://t.co/zmOxY0Au7z",1,1,2022-03-01 17:47:31
1272,"RT @DeadBugGaming: Finally after moving… and playing Elden Ring lol I’m ready to get back to work! 
#Elden Ring #indiedev",0,0,2022-03-01 17:42:52
1273,"Finally after moving… and playing Elden Ring lol I’m ready to get back to work! 
#Elden Ring #indiedev",0,1,2022-03-01 17:42:24
1274,"🔴LIVE🔴

I'm now streaming on Twitch! Playing #Elden Ring https://t.co/A6LIOSN2DL",0,0,2022-03-01 17:41:26
1275,"Man elden ring has been such a shock for me, I didn't think it could so quickly become my favourite game… https://t.co/Jfx3dJo6N2",0,0,2022-03-01 17:36:45
1276,"Vintage Kuchi Choker, Afghan Silver Choker with Multicolor Glass Stones and Beads, Kuchi Jewelry, Afghan Jewelry, T… https://t.co/TeOzppnlgO",0,0,2022-03-01 16:21:14
1277,The only issue with starting #Elden ring as a bandit on your first real souls type games. You start with a little itsy bitsy dagger 😂😂,0,0,2022-03-01 15:34:11
1278,"#Elden #pause #Entertainment
Elden Ring PC Mod Lets You Pause The Sport 
https://t.co/dTzfipUKrq",0,0,2022-03-01 15:32:11
1279,"#Elden #pause #Entertainment
Elden Ring PC Mod Lets You Pause The Sport 
https://t.co/dTzfipVigY",0,0,2022-03-01 15:32:10
1280,"RT @Axiom_G: Dragonscale Blade (Katana) NEW Location Guide

https://t.co/FN8n9shLo3…

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #…",0,0,2022-03-01 15:27:11
1281,"RT @VG247: Struggling early on in #Elden Ring ? We've got a video guide taking you through five essential tips you should know about.

http…",0,0,2022-03-01 15:27:01
1282,"RT @Axiom_G: Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/pCgsI99SDY

#EldenRing #エルデンリング #Elden #Ring #PlaySt…",0,0,2022-03-01 15:26:50
1283,"RT @Axiom_G: Ash of War: Lion's Claw Location (Guts/Artorias Jump)

https://t.co/D4e0lqrCIK

#EldenRing #エルデンリング #Elden #Ring #PlayStation5…",0,0,2022-03-01 15:26:12
1284,"RT @Axiom_G: Ash of War: Thunderbolt NEW Location

https://t.co/4peJAS3MC9

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStatio…",0,0,2022-03-01 15:26:09
1285,"RT @Axiom_G: Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/pCgsI99SDY

#EldenRing #エルデンリング #Elden #Ring #PlaySt…",0,0,2022-03-01 15:26:06
1286,"RT @Axiom_G: Dragonscale Blade (Katana) NEW Location Guide

https://t.co/FN8n9shLo3…

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #…",0,0,2022-03-01 15:26:04
1287,"RT @Axiom_G: Starscourge Radahn Summon CHEESE TACTIC

https://t.co/5Mp7Jg1My0

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySta…",0,0,2022-03-01 15:26:00
1288,"RT @Axiom_G: How to get to Mountaintops of the Giants

https://t.co/cKxFeMUFwG

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySt…",0,0,2022-03-01 15:25:58
1289,"RT @Axiom_G: Rivers of Blood (Katana) Weapon Location

https://t.co/7W98VT0AwE

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySt…",0,0,2022-03-01 15:25:52
1290,"Rivers of Blood (Katana) Weapon Location

https://t.co/7W98VT0AwE

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/ujkFQe7zL4",1,1,2022-03-01 15:24:21
1291,Struggling early on in #Elden Ring ? We've got a video guide taking you through five essential tips you should know… https://t.co/kZiXRtVrkU,5,1,2022-03-01 15:22:08
1292,"How to get to Mountaintops of the Giants

https://t.co/cKxFeMUFwG

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/gBZMQUqnA5",1,1,2022-03-01 15:14:05
1293,"Starscourge Radahn Summon CHEESE TACTIC

https://t.co/5Mp7Jg1My0

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/Tt1pi3PYx6",1,1,2022-03-01 15:13:46
1294,"Dragonscale Blade (Katana) NEW Location Guide

https://t.co/FN8n9shLo3…

#EldenRing #エルデンリング #Elden #Ring… https://t.co/l0xqlcE1za",2,2,2022-03-01 15:13:36
1295,"Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/pCgsI99SDY

#EldenRing #エルデンリング #Elden… https://t.co/xryYw9LY1b",2,2,2022-03-01 15:13:30
1296,"Ash of War: Thunderbolt NEW Location

https://t.co/4peJAS3MC9

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/xlo57BvuDJ",1,1,2022-03-01 15:12:59
1297,"@toroltir @RoyalBoyle78 Yeah agree, #elden rings isn't even close",0,0,2022-03-01 15:06:38
1298,"Let's GOOOO Chat, Laugh, Love, Die as we return to Elden Ring!

Gamersledge Monday Mayhem - Just Chatting and Elden… https://t.co/ny8w7CZzPP",1,0,2022-03-01 14:46:16
1299,"You can finally pause Elden Ring with this simple mod #Elden #finally #Mod #pause #Ring #Simple #Gaming 
https://t.co/et38oVf82z",0,0,2022-03-01 14:12:46
1300,https://t.co/wdtspBWrHX #GoldenShower #Time #pewdiepie #LiveStream #Live #Stream #Tseries #MarsElevatorServices… https://t.co/yDyb9a8wkd,0,0,2022-03-01 13:51:09
1301,"@PhoenixGeijutsu Also Soulsbourne Twitter: "" I beat #Elden Ring in 3 hours with 12 nails stuck in my controller hand on Very Hard. #GitGud!""",1,0,2022-03-01 13:48:32
1302,#elden Ring https://t.co/1a1rD15zdJ,3,0,2022-03-01 13:47:35
1303,"#elden ring un boss incroyable

https://t.co/snPjqAIykt https://t.co/hsMwbGEwsw",1,0,2022-03-01 13:42:35
1304,"Kuchi Anklets, Afghan Tribal Anklets With Bells, Anklets With Beaded Chain, Body Jewelry, Beach Jewelry, Handmade A… https://t.co/4HcZCWSPNP",0,0,2022-03-01 13:13:42
1305,"The hidden Crucible Knight in Nokroz via portal doesn’t drop any loot and only gives 3,080 runes. #ELDEN_RING… https://t.co/gC2rfanbhm",0,0,2022-03-01 13:09:04
1306,George RR Martin attributes “almost all the credit” for Elden Ring’s success to Miyazaki and his team… https://t.co/FeQEzkmzNl,0,0,2022-03-01 12:47:15
1307,RT @asiyayume1020: #ファミマ春のおむすび祭り #UkraineRussiaWar #ELDEN_RING #Elden Ring #エルデンリング #ネタバレ注意 #マルギット #グラフィック #PS4版 #フロムゲー #エルデの王 #BASEec #1歳5…,0,0,2022-03-01 12:20:13
1308,#ファミマ春のおむすび祭り #UkraineRussiaWar #ELDEN_RING #Elden Ring #エルデンリング #ネタバレ注意 #マルギット #グラフィック #PS4版 #フロムゲー #エルデの王 #BASEec… https://t.co/g6nHFFir2o,6,1,2022-03-01 12:20:08
1309,"Afghan Blue Tassel Choker Necklace, Afghan Handmade Silver Jewelry, Traditional Choker Necklace For Women.
#Elden… https://t.co/QckGyYxJ0w",0,0,2022-03-01 11:58:34
1310,"RT @noxiknife: This is what a girl that plays Elden ring looks like💕

#ELDEN_RING #eldenring #transgirl #dickgirl #Elden Ring https://t.co/…",0,0,2022-03-01 11:28:15
1311,"＃Elden Ring #PS4share Can't u fly?

https://t.co/17yqoro7Zo https://t.co/Qsr1ilBJf6",0,0,2022-03-01 11:27:47
1312,"#Elden #Review #Entertainment
Elden Ring Overview: The Sincere Fact from a ‘Souls Hater’ 
https://t.co/iJEgmPft9X",0,0,2022-03-01 11:27:46
1313,Any advice for my Elden Rings character Drip? #ELDENRING #elden #EldenBling https://t.co/WxKrDll1AS,4,0,2022-03-01 08:38:48
1314,"#Elden #Unlocks #Entertainment
New Elden Ring Mod Unlocks The Recreation’s Body Price. There’s a Catch. 
https://t.co/r1AclfgCbO",0,0,2022-03-01 07:44:47
1315,"RT @frostzpapi: Update:death count is up to 211,AND my 1st Rage Quit.Died to a mini Boss with 1 shot counters,and Lost 25k runes to him..🤬😡…",0,0,2022-03-01 06:11:35
1316,"RT @Axiom_G: Ash of War: Lion's Claw Location (Guts/Artorias Jump)

https://t.co/D4e0lqrCIK

#EldenRing #エルデンリング #Elden #Ring #PlayStation5…",0,0,2022-03-01 05:55:37
1317,"RT @frostzpapi: Update:death count is up to 211,AND my 1st Rage Quit.Died to a mini Boss with 1 shot counters,and Lost 25k runes to him..🤬😡…",0,0,2022-03-01 05:49:42
1318,"Ash of War: Lion's Claw Location (Guts/Artorias Jump)

https://t.co/D4e0lqrCIK

#EldenRing #エルデンリング #Elden #Ring… https://t.co/22v1QFuLrQ",1,2,2022-03-01 05:44:29
1319,Pumpkin Head! #Elden Ring #PS4share https://t.co/Nx1fmmPnhl,2,0,2022-03-01 05:40:20
1320,This been a 🌶 topic lately and I for one don’t get it. Can’t change people’s minds but that also don’t mean they’re… https://t.co/nFQwnEBbYc,0,0,2022-03-01 05:16:29
1321,"RT @frostzpapi: Update:death count is up to 211,AND my 1st Rage Quit.Died to a mini Boss with 1 shot counters,and Lost 25k runes to him..🤬😡…",0,0,2022-03-01 05:13:59
1322,"RT @frostzpapi: Update:death count is up to 211,AND my 1st Rage Quit.Died to a mini Boss with 1 shot counters,and Lost 25k runes to him..🤬😡…",0,0,2022-03-01 05:12:26
1323,"RT @frostzpapi: Update:death count is up to 211,AND my 1st Rage Quit.Died to a mini Boss with 1 shot counters,and Lost 25k runes to him..🤬😡…",0,0,2022-03-01 05:11:33
1324,So i already played some elden so this is where I am in the game #elden ring #gaming https://t.co/VsRF4CWfqL,0,0,2022-03-01 05:10:12
1325,"Update:death count is up to 211,AND my 1st Rage Quit.Died to a mini Boss with 1 shot counters,and Lost 25k runes to… https://t.co/8T5MlIngNd",12,5,2022-03-01 05:06:41
1326,"Summon  Different Characters Randomly In Elden Ring #pc #Elden Rings #Rpg 
https://t.co/Yshbsambaz",1,0,2022-03-01 05:03:24
1327,#Elden Ring Glicth de exp https://t.co/53rYr9LLQ5,2,0,2022-03-01 05:02:09
1328,A friend needed help in Elden Ring #eldenring #elden #eldenringnews #eld... https://t.co/BICfwhxS2r via @YouTube,0,0,2022-03-01 04:41:36
1329,RT @Arbogastic: Don't know if this has been mentioned. But George RR Martin is literally this guy from Mythic Quest now. #ELDEN #EldenRing…,0,0,2022-03-01 04:18:02
1330,This game really shows no mercy #ELDENRING   #twitchclips #Elden @ELDENRING https://t.co/o1Cjcrw7an,7,0,2022-03-01 04:12:49
1331,#elden ring rune farm,0,0,2022-03-01 04:09:33
1332,"RT @noxiknife: This is what a girl that plays Elden ring looks like💕

#ELDEN_RING #eldenring #transgirl #dickgirl #Elden Ring https://t.co/…",0,0,2022-03-01 04:09:27
1333,After 45 attempts lmao  #Eldenring #elden https://t.co/F00yNDfBnp,1,0,2022-03-01 03:47:08
1334,"Ash of War: Thunderbolt NEW Location

https://t.co/4peJAS3MC9……

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/RsSZI8Zp6X",0,0,2022-03-01 03:27:45
1335,"Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/pCgsI99SDY

#EldenRing #エルデンリング #Elden… https://t.co/VkUKFuDPBU",0,0,2022-03-01 03:27:35
1336,"Dragonscale Blade (Katana) NEW Location Guide

https://t.co/FN8n9shLo3

#EldenRing #エルデンリング #Elden #Ring… https://t.co/8ZSdmHDCFE",0,0,2022-03-01 03:27:13
1337,"Starscourge Radahn Summon CHEESE TACTIC

https://t.co/5Mp7Jg1My0…

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/hKb6CuaWpL",0,0,2022-03-01 03:26:50
1338,"RT @Axiom_G: How to get to Mountaintops of the Giants

https://t.co/rmSzVByyXD

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySt…",0,0,2022-03-01 03:24:36
1339,"How to get to Mountaintops of the Giants

https://t.co/rmSzVByyXD

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/jpS7MRpSGk",0,1,2022-03-01 03:22:44
1340,"?
#elden ring #PS4share #エルデンリング

https://t.co/0jDlMPfBWI https://t.co/n0iaBZW4ED",0,0,2022-03-01 03:16:10
1341,Ghost Of TsuSparta #PS4share #Elden Ring #Kratos https://t.co/Etx67sNmz2,2,0,2022-03-01 03:03:05
1342,"ELDEN RING Im better than this https://t.co/SU6SR5knlH
#elden #ring #eldenring #darksouls #soulslike #nasty #girl… https://t.co/FZnjao5Tyx",0,0,2022-03-01 03:02:45
1343,#elden ring game needs to chill! https://t.co/iP9pVc6558,0,0,2022-03-01 02:40:43
1344,Elden Ring Mod Lets You Pause The Game https://t.co/9aerJRPNda #pause #eldenring #elden #videogamesdevelopedinjapan #creativeworks,0,0,2022-03-01 02:10:03
1345,"RT @Axiom_G: Morgott, the Omen King Boss Fight in Elden Ring!

https://t.co/i5Gmnp1sC9

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5…",0,0,2022-03-01 01:55:30
1346,🎮 XBOX SERIES X 🎮 | Elden What? |  Mini Bosses https://t.co/q2AgFIMxsR #elden ring #bandainamco #tiktok… https://t.co/Hh7rkuga55,0,0,2022-03-01 01:54:35
1347,Party at the CASTLE Day5 #eldenring #elden https://t.co/GxGOUXzBcx,0,0,2022-03-01 01:45:37
1348,"Morgott, the Omen King Boss Fight in Elden Ring!

https://t.co/i5Gmnp1sC9

#EldenRing #エルデンリング #Elden #Ring… https://t.co/ZIkEKrMCls",1,1,2022-03-01 01:43:27
1349,RT @Young_Gaki: I am the true embodyment of a Phoenix who wields true Fire no Dragon can challenge me #Phoenix #KingofDragons #Fire #ELDEN_…,0,0,2022-03-01 01:36:12
1350,"RT @Victor_2Time: ELDEN RING GAMEPLAY PT 6. 'WE ATTEMPT TOO DETHRONE GODRICK"". COME CHEER ME ON OR LAUGH AT ME. @ 8PM East
https://t.co/25E…",0,0,2022-03-01 01:32:58
1351,#ELDEN RING good game https://t.co/Je7b1VCGYH,0,0,2022-03-01 01:17:57
1352,RT @Young_Gaki: I am the true embodyment of a Phoenix who wields true Fire no Dragon can challenge me #Phoenix #KingofDragons #Fire #ELDEN_…,0,0,2022-03-01 01:10:02
1353,"Big shoutout to @MsCaptainFalcon, EchoFB, and @_PenguinBean_ for the raids today.  Awesome vibes and I am really en… https://t.co/B9326dMn3a",4,0,2022-03-01 01:07:29
1354,"Elden Ring - Streamer Clips Hard Grinds/Funny https://t.co/qtWRl6ZkV1 via @YouTube 

#ELDENRING #EldenRings #ELDEN… https://t.co/cpxdlAzgJm",0,0,2022-03-01 01:01:53
1355,Horse is a life saver #ELDEN_RING #ELDENRING #Elden Ring https://t.co/joCf2kBeGS,0,0,2022-03-01 00:53:18
1356,"ELDEN RING GAMEPLAY PT 6. 'WE ATTEMPT TOO DETHRONE GODRICK"". COME CHEER ME ON OR LAUGH AT ME. @ 8PM East… https://t.co/ScPqAQrfF8",2,1,2022-03-01 00:50:33
1357,"Barrier of Gold Spell Location

https://t.co/USDhce6C6c

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/e4WNiOCFS1",0,0,2022-03-01 00:46:27
1358,Elden Ring Director Placed Important Restraints on George R.R. Martin's Contributions https://t.co/dt73DeEaHa… https://t.co/Hd6roOsehp,0,0,2022-03-01 00:45:16
1359,RT @Spookywagons__: Have I played a Dark Souls game? Not really.. Will I have any idea what I'm doing? Absolutely not.. Am I streaming on a…,0,0,2022-03-01 00:37:11
1360,"Godfrey, First Elden Lord Boss Fight in Elden Ring!

https://t.co/B5ru8A46DE

#EldenRing #エルデンリング #Elden #Ring… https://t.co/p8zO2ETwta",0,0,2022-03-01 00:34:16
1361,RT @Spookywagons__: Have I played a Dark Souls game? Not really.. Will I have any idea what I'm doing? Absolutely not.. Am I streaming on a…,0,0,2022-03-01 00:27:10
1362,#Elden #Ring #Wiki is the place to be | !deaths !died https://t.co/ExIwNzrrnt #Eldenring #smallstreamer #twitch,2,0,2022-03-01 00:23:09
1363,RT @Spookywagons__: Have I played a Dark Souls game? Not really.. Will I have any idea what I'm doing? Absolutely not.. Am I streaming on a…,0,0,2022-03-01 00:22:44
1364,"Here is a Highlight of my previous Elden Ring stream! 

#ELDENRING #ELDEN_RING #ELDEN #EldenRingNight… https://t.co/a4V0cVOaFl",2,0,2022-03-01 00:17:07
1365,"Lionel's Armor Location

https://t.co/9FkH16RKDA

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation… https://t.co/fmIaTIXidt",0,0,2022-03-01 00:14:50
1366,HI GUYSS! ya boy is liveee :) come by and say hey! much love and I hope everyone is having a good day &lt;3… https://t.co/vLwqM88uJL,1,0,2022-03-01 00:07:41
1367,"Elden Ring's Dirty Messages Are My Favorite, Because I'm 12 https://t.co/0ka1hdFdj4 #eldenring #elden… https://t.co/TvPQcOL9H1",0,0,2022-03-01 00:06:19
1368,"Elden Ring server downtime planned #Elden #PlayStation #Ring #servers
https://t.co/FUH6xQbjdz https://t.co/yNEWoK30sS",0,0,2022-03-01 00:02:28
1369,Have I played a Dark Souls game? Not really.. Will I have any idea what I'm doing? Absolutely not.. Am I streaming… https://t.co/eD1iSDglv8,3,3,2022-02-28 23:50:31
1370,"ATTENTION ALL INVADERS! We don’t fight fair in @ELDENRING 
EVERYONE is getting jumped 
#ELDEN_RING #ELDENRING… https://t.co/fZCTKthCLF",1,0,2022-02-28 23:42:25
1371,RT @kazu_no_suke3: #ELDEN RING https://t.co/fx3QAP1HSD,0,0,2022-02-28 23:05:47
1372,"RT @Axiom_G: Black Wolf Mask (Blaidd) Armour Location

https://t.co/LDOPUX75MM

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySt…",0,0,2022-02-28 22:59:42
1373,"RT @Axiom_G: Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/pCgsI99SDY

#EldenRing #エルデンリング #Elden #Ring #PlaySt…",0,0,2022-02-28 22:59:24
1374,"RT @Axiom_G: Dragonscale Blade (Katana) NEW Location Guide

https://t.co/FN8n9shLo3…

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #…",0,0,2022-02-28 22:59:21
1375,"RT @Axiom_G: Ash of War: Thunderbolt NEW Location

https://t.co/4peJAS3MC9…

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStati…",0,0,2022-02-28 22:59:19
1376,"RT @Axiom_G: Starscourge Radahn Summon CHEESE TACTIC

https://t.co/UQaKa6otf3

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySta…",0,0,2022-02-28 22:59:16
1377,"RT @Axiom_G: Moonveil (Katana) Weapon Location

https://t.co/1t1Zk2v4wV

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #…",0,0,2022-02-28 22:59:15
1378,"Moonveil (Katana) Weapon Location

https://t.co/1t1Zk2v4wV

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/RJj0jhhReq",2,1,2022-02-28 22:56:31
1379,"Starscourge Radahn Summon CHEESE TACTIC

https://t.co/UQaKa6otf3

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/rMJ9Ng7m2s",2,1,2022-02-28 22:55:37
1380,"RT @Axiom_G: Dragonscale Blade (Katana) NEW Location Guide

https://t.co/FN8n9shLo3…

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #…",0,0,2022-02-28 22:55:23
1381,"RT @Axiom_G: Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/pCgsI99SDY

#EldenRing #エルデンリング #Elden #Ring #PlaySt…",0,0,2022-02-28 22:55:14
1382,"Dragonscale Blade (Katana) NEW Location Guide

https://t.co/FN8n9shLo3…

#EldenRing #エルデンリング #Elden #Ring… https://t.co/0B45cmm7tA",2,2,2022-02-28 22:49:09
1383,"Raptor's Black Feathers (Eileen Bloodborne) Armour Location

https://t.co/pCgsI99SDY

#EldenRing #エルデンリング #Elden… https://t.co/oKhhroagTl",2,2,2022-02-28 22:49:01
1384,"Ash of War: Thunderbolt NEW Location

https://t.co/4peJAS3MC9…

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/ov3Z4Gk4YJ",2,1,2022-02-28 22:48:35
1385,"RT @Vyledust: Going live with Elden Ring right now and I will need all of the help that I can get!

Still in the first area! Tackling some…",0,0,2022-02-28 22:48:07
1386,RT @Young_Gaki: I am the true embodyment of a Phoenix who wields true Fire no Dragon can challenge me #Phoenix #KingofDragons #Fire #ELDEN_…,0,0,2022-02-28 22:36:04
1387,"Black Wolf Mask (Blaidd) Armour Location

https://t.co/LDOPUX75MM

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/dUvaWhAg0k",2,1,2022-02-28 22:27:06
